0material_id,material_name,category,route,recycling_rate,energy_MJ_per_kg,carbon_kgCO2_per_kg,scrap_recovery_rate,mci,transport_km,renewable_share
cu_c145_recycled,Copper C145,Copper,recycled,0.93,44.88,2.26,0.86,0.79,231,0.49
cu_c145_recycled,Copper C145,Copper,recycled,0.86,38.61,2.29,0.91,0.79,840,0.41
cu_c145_recycled,Copper C145,Copper,recycled,0.98,43.76,2.46,0.92,0.9,954,0.25
cu_c145_recycled,Copper C145,Copper,recycled,0.89,39.78,2.04,0.87,0.77,305,0.23
cu_c145_recycled,Copper C145,Copper,recycled,0.92,40.6,2.12,0.89,0.82,651,0.35
cu_c145_recycled,Copper C145,Copper,recycled,0.84,39.38,2.35,0.95,0.79,855,0.33
cu_c145_recycled,Copper C145,Copper,recycled,0.9,42.92,2.37,0.91,0.82,994,0.53
cu_c145_recycled,Copper C145,Copper,recycled,0.86,43.59,2.58,0.89,0.76,833,0.49
cu_c145_recycled,Copper C145,Copper,recycled,0.9,41.06,2.08,0.93,0.84,474,0.35
cu_c145_recycled,Copper C145,Copper,recycled,0.9,39.9,2.39,0.93,0.84,876,0.4
cu_c145_recycled,Copper C145,Copper,recycled,0.84,44.55,2.32,0.88,0.74,387,0.28
cu_c145_recycled,Copper C145,Copper,recycled,0.97,39.83,2.15,0.91,0.88,234,0.5
cu_c145_recycled,Copper C145,Copper,recycled,0.88,40.94,2.12,0.9,0.79,510,0.17
cu_c145_recycled,Copper C145,Copper,recycled,0.93,39.55,2.11,0.94,0.87,587,0.27
cu_c145_recycled,Copper C145,Copper,recycled,0.94,38.66,2.04,0.89,0.83,492,0.17
cu_c145_recycled,Copper C145,Copper,recycled,0.81,40.7,2.11,0.94,0.76,811,0.45
cu_c145_recycled,Copper C145,Copper,recycled,0.95,43.92,2.31,0.85,0.81,365,0.54
cu_c145_recycled,Copper C145,Copper,recycled,0.98,40.66,2.25,0.9,0.89,488,0.41
cu_c145_recycled,Copper C145,Copper,recycled,0.98,42.03,2.43,0.87,0.86,849,0.58
cu_c145_recycled,Copper C145,Copper,recycled,0.85,39.85,2.38,0.92,0.78,932,0.46
cu_c145_recycled,Copper C145,Copper,recycled,0.95,43.16,2.3,0.95,0.9,812,0.59
cu_c145_recycled,Copper C145,Copper,recycled,0.83,38.4,1.95,0.92,0.77,657,0.37
cu_c145_recycled,Copper C145,Copper,recycled,0.8,40.64,2.23,0.86,0.69,295,0.36
cu_c145_recycled,Copper C145,Copper,recycled,0.96,42.33,2.37,0.86,0.83,908,0.46
cu_c145_recycled,Copper C145,Copper,recycled,0.84,38.12,1.98,0.86,0.72,901,0.24
cu_c145_recycled,Copper C145,Copper,recycled,0.88,44.03,2.34,0.89,0.78,818,0.36
cu_c145_recycled,Copper C145,Copper,recycled,0.89,40.5,2.37,0.93,0.83,568,0.24
cu_c145_recycled,Copper C145,Copper,recycled,0.91,40.43,2.08,0.93,0.84,347,0.18
cu_c145_recycled,Copper C145,Copper,recycled,0.95,42.66,2.51,0.9,0.86,288,0.45
cu_c145_recycled,Copper C145,Copper,recycled,0.83,44.21,2.33,0.89,0.74,619,0.3
cu_c145_recycled,Copper C145,Copper,recycled,0.83,42.07,2.4,0.88,0.73,684,0.58
cu_c145_recycled,Copper C145,Copper,recycled,0.95,42.79,2.25,0.89,0.85,909,0.35
cu_c145_recycled,Copper C145,Copper,recycled,0.93,39.08,1.99,0.95,0.89,223,0.24
cu_c145_recycled,Copper C145,Copper,recycled,0.81,42.73,2.24,0.93,0.75,229,0.5
cu_c145_recycled,Copper C145,Copper,recycled,0.82,41.15,2.39,0.93,0.77,404,0.46
cu_c145_recycled,Copper C145,Copper,recycled,0.85,39.39,2.33,0.85,0.72,715,0.33
cu_c145_recycled,Copper C145,Copper,recycled,0.82,39.15,2.21,0.9,0.74,657,0.4
cu_c145_recycled,Copper C145,Copper,recycled,0.82,42.11,2.44,0.86,0.7,797,0.48
cu_c145_recycled,Copper C145,Copper,recycled,0.86,38.21,2.03,0.91,0.79,951,0.5
cu_c145_recycled,Copper C145,Copper,recycled,0.81,39.84,2.02,0.9,0.73,980,0.43
cu_c145_recycled,Copper C145,Copper,recycled,0.94,41.85,2.44,0.92,0.86,460,0.48
cu_c145_recycled,Copper C145,Copper,recycled,0.85,38.12,1.96,0.88,0.75,673,0.4
cu_c145_recycled,Copper C145,Copper,recycled,0.91,43.07,2.22,0.89,0.8,347,0.52
cu_c145_recycled,Copper C145,Copper,recycled,0.89,38.5,2.22,0.9,0.8,447,0.46
cu_c145_recycled,Copper C145,Copper,recycled,0.89,42.36,2.28,0.94,0.83,347,0.36
cu_c145_recycled,Copper C145,Copper,recycled,0.85,43.55,2.57,0.93,0.79,824,0.58
cu_c145_recycled,Copper C145,Copper,recycled,0.94,44.25,2.42,0.91,0.86,546,0.3
cu_c145_recycled,Copper C145,Copper,recycled,0.86,42.18,2.39,0.88,0.76,479,0.39
cu_c145_recycled,Copper C145,Copper,recycled,0.95,43.8,2.38,0.87,0.82,938,0.41
cu_c145_recycled,Copper C145,Copper,recycled,0.95,43.95,2.51,0.91,0.86,881,0.51
cu_c145_recycled,Copper C145,Copper,recycled,0.99,41.72,2.13,0.93,0.92,666,0.19
cu_c145_recycled,Copper C145,Copper,recycled,0.91,44.35,2.41,0.87,0.79,395,0.26
cu_c145_recycled,Copper C145,Copper,recycled,0.95,40.53,2.04,0.92,0.88,256,0.22
cu_c145_recycled,Copper C145,Copper,recycled,0.98,43.21,2.34,0.92,0.9,331,0.18
cu_c145_recycled,Copper C145,Copper,recycled,0.9,40.35,2.33,0.86,0.78,714,0.43
cu_c145_recycled,Copper C145,Copper,recycled,0.89,39.96,2.2,0.89,0.78,365,0.45
cu_c145_recycled,Copper C145,Copper,recycled,0.93,43.99,2.38,0.94,0.88,842,0.56
cu_c145_recycled,Copper C145,Copper,recycled,0.87,38.89,2.16,0.93,0.81,892,0.21
cu_c145_recycled,Copper C145,Copper,recycled,0.88,40.85,2.22,0.87,0.76,529,0.4
cu_c145_recycled,Copper C145,Copper,recycled,0.92,42.24,2.24,0.86,0.79,209,0.41
cu_c145_recycled,Copper C145,Copper,recycled,0.8,43.87,2.53,0.88,0.71,618,0.42
cu_c145_recycled,Copper C145,Copper,recycled,0.9,43.25,2.53,0.93,0.84,568,0.38
cu_c145_recycled,Copper C145,Copper,recycled,0.91,41.4,2.47,0.87,0.79,776,0.52
cu_c145_recycled,Copper C145,Copper,recycled,0.89,43.83,2.25,0.93,0.83,621,0.23
cu_c145_recycled,Copper C145,Copper,recycled,0.95,39.29,2.12,0.92,0.87,702,0.43
cu_c145_recycled,Copper C145,Copper,recycled,0.85,38.69,2.04,0.86,0.73,482,0.59
cu_c145_recycled,Copper C145,Copper,recycled,0.99,43.0,2.53,0.89,0.88,666,0.56
cu_c145_recycled,Copper C145,Copper,recycled,0.9,40.29,2.02,0.94,0.84,482,0.24
cu_c145_recycled,Copper C145,Copper,recycled,0.81,44.83,2.34,0.93,0.76,308,0.44
cu_c145_recycled,Copper C145,Copper,recycled,0.85,41.83,2.13,0.91,0.78,721,0.6
cu_c145_recycled,Copper C145,Copper,recycled,0.97,39.73,2.28,0.94,0.91,758,0.24
cu_c145_recycled,Copper C145,Copper,recycled,0.85,41.49,2.31,0.9,0.76,449,0.24
cu_c145_recycled,Copper C145,Copper,recycled,0.94,40.35,2.35,0.89,0.84,789,0.6
cu_c145_recycled,Copper C145,Copper,recycled,0.87,39.89,2.3,0.87,0.76,946,0.22
cu_c145_recycled,Copper C145,Copper,recycled,0.82,41.16,2.19,0.9,0.74,387,0.3
cu_c145_recycled,Copper C145,Copper,recycled,0.98,42.92,2.52,0.89,0.87,750,0.56
cu_c145_recycled,Copper C145,Copper,recycled,0.92,43.11,2.4,0.89,0.81,835,0.46
cu_c145_recycled,Copper C145,Copper,recycled,0.98,43.14,2.25,0.94,0.92,447,0.22
cu_c145_recycled,Copper C145,Copper,recycled,0.81,44.14,2.32,0.91,0.73,567,0.3
cu_c145_recycled,Copper C145,Copper,recycled,0.9,43.92,2.43,0.89,0.8,435,0.25
cu_c145_recycled,Copper C145,Copper,recycled,0.85,44.77,2.66,0.86,0.73,340,0.42
cu_c145_recycled,Copper C145,Copper,recycled,0.99,40.57,2.39,0.95,0.94,246,0.41
cu_c145_recycled,Copper C145,Copper,recycled,0.84,41.59,2.37,0.9,0.76,571,0.19
cu_c145_recycled,Copper C145,Copper,recycled,0.83,39.85,2.23,0.94,0.79,637,0.21
cu_c145_recycled,Copper C145,Copper,recycled,0.9,41.1,2.09,0.85,0.77,625,0.34
cu_c145_recycled,Copper C145,Copper,recycled,0.81,41.9,2.37,0.88,0.71,834,0.19
cu_c145_recycled,Copper C145,Copper,recycled,0.82,43.32,2.23,0.9,0.73,736,0.35
cu_c145_recycled,Copper C145,Copper,recycled,0.83,41.5,2.2,0.92,0.77,562,0.2
cu_c145_recycled,Copper C145,Copper,recycled,0.88,38.11,2.0,0.94,0.83,780,0.2
cu_c145_recycled,Copper C145,Copper,recycled,0.88,40.98,2.42,0.92,0.81,757,0.27
cu_c145_recycled,Copper C145,Copper,recycled,0.91,40.98,2.08,0.93,0.85,438,0.38
cu_c145_recycled,Copper C145,Copper,recycled,0.99,43.59,2.5,0.93,0.92,512,0.33
cu_c145_recycled,Copper C145,Copper,recycled,0.82,42.21,2.5,0.9,0.74,683,0.46
cu_c145_recycled,Copper C145,Copper,recycled,0.92,38.91,2.2,0.93,0.85,242,0.16
cu_c145_recycled,Copper C145,Copper,recycled,0.83,39.8,2.34,0.9,0.75,273,0.6
cu_c145_recycled,Copper C145,Copper,recycled,0.98,41.17,2.16,0.91,0.89,346,0.32
cu_c145_recycled,Copper C145,Copper,recycled,0.98,42.56,2.19,0.95,0.92,292,0.39
cu_c145_recycled,Copper C145,Copper,recycled,0.95,44.43,2.31,0.9,0.86,396,0.57
cu_c145_recycled,Copper C145,Copper,recycled,0.87,40.56,2.11,0.86,0.75,363,0.44
cu_c145_recycled,Copper C145,Copper,recycled,0.87,44.9,2.43,0.9,0.78,973,0.35
cu_c145_recycled,Copper C145,Copper,recycled,0.88,39.27,2.05,0.88,0.78,222,0.41
cu_c145_recycled,Copper C145,Copper,recycled,0.85,43.06,2.46,0.93,0.79,715,0.45
cu_c145_recycled,Copper C145,Copper,recycled,0.98,42.31,2.27,0.87,0.85,629,0.36
cu_c145_recycled,Copper C145,Copper,recycled,0.94,44.65,2.48,0.88,0.83,470,0.53
cu_c145_recycled,Copper C145,Copper,recycled,0.9,44.65,2.36,0.85,0.77,835,0.54
cu_c145_recycled,Copper C145,Copper,recycled,0.88,42.6,2.43,0.94,0.82,772,0.49
cu_c145_recycled,Copper C145,Copper,recycled,0.99,39.71,2.25,0.88,0.87,352,0.37
cu_c145_recycled,Copper C145,Copper,recycled,0.82,38.61,2.23,0.92,0.76,254,0.49
cu_c145_recycled,Copper C145,Copper,recycled,0.86,40.67,2.39,0.93,0.81,997,0.15
cu_c145_recycled,Copper C145,Copper,recycled,0.85,42.05,2.26,0.9,0.77,975,0.21
cu_c145_recycled,Copper C145,Copper,recycled,0.98,40.04,2.02,0.87,0.86,840,0.37
cu_c145_recycled,Copper C145,Copper,recycled,0.95,41.51,2.42,0.89,0.84,631,0.16
cu_c145_recycled,Copper C145,Copper,recycled,0.83,40.35,2.38,0.87,0.72,389,0.51
cu_c145_recycled,Copper C145,Copper,recycled,0.81,39.25,2.26,0.9,0.73,710,0.43
cu_c145_recycled,Copper C145,Copper,recycled,0.96,42.6,2.39,0.95,0.91,711,0.49
cu_c145_recycled,Copper C145,Copper,recycled,0.85,41.9,2.5,0.87,0.73,643,0.36
cu_c145_recycled,Copper C145,Copper,recycled,0.9,40.76,2.31,0.94,0.85,361,0.31
cu_c145_recycled,Copper C145,Copper,recycled,0.92,43.96,2.25,0.86,0.79,321,0.29
cu_c145_recycled,Copper C145,Copper,recycled,0.82,40.39,2.39,0.9,0.74,674,0.46
cu_c145_recycled,Copper C145,Copper,recycled,0.87,39.61,2.01,0.87,0.76,220,0.51
cu_c145_recycled,Copper C145,Copper,recycled,0.98,39.07,2.25,0.92,0.9,483,0.56
cu_c145_recycled,Copper C145,Copper,recycled,0.9,39.29,2.25,0.92,0.83,247,0.24
cu_c145_recycled,Copper C145,Copper,recycled,0.89,44.05,2.59,0.85,0.76,281,0.39
cu_c145_recycled,Copper C145,Copper,recycled,0.9,40.74,2.15,0.87,0.79,561,0.26
cu_c145_recycled,Copper C145,Copper,recycled,0.95,41.54,2.09,0.95,0.9,202,0.27
cu_c145_recycled,Copper C145,Copper,recycled,0.95,42.5,2.25,0.88,0.84,440,0.4
cu_c145_recycled,Copper C145,Copper,recycled,0.94,38.89,2.32,0.93,0.87,455,0.38
cu_c145_recycled,Copper C145,Copper,recycled,0.96,41.85,2.19,0.9,0.87,790,0.21
cu_c145_recycled,Copper C145,Copper,recycled,0.84,39.7,2.33,0.94,0.79,472,0.46
cu_c145_recycled,Copper C145,Copper,recycled,0.85,44.03,2.45,0.89,0.75,570,0.26
cu_c145_recycled,Copper C145,Copper,recycled,0.95,43.64,2.37,0.87,0.83,556,0.32
cu_c145_recycled,Copper C145,Copper,recycled,0.93,40.29,2.17,0.9,0.84,490,0.48
cu_c145_recycled,Copper C145,Copper,recycled,0.91,43.44,2.54,0.94,0.86,559,0.53
cu_c145_recycled,Copper C145,Copper,recycled,0.89,44.96,2.53,0.94,0.83,310,0.56
cu_c145_recycled,Copper C145,Copper,recycled,0.84,39.89,2.2,0.93,0.78,754,0.51
cu_c145_recycled,Copper C145,Copper,recycled,0.87,39.02,2.01,0.88,0.77,787,0.3
cu_c145_recycled,Copper C145,Copper,recycled,0.83,41.41,2.26,0.86,0.72,591,0.22
cu_c145_recycled,Copper C145,Copper,recycled,0.83,40.58,2.04,0.89,0.74,670,0.52
cu_c145_recycled,Copper C145,Copper,recycled,0.97,41.55,2.23,0.86,0.84,360,0.21
cu_c145_recycled,Copper C145,Copper,recycled,0.86,42.76,2.52,0.91,0.78,555,0.42
cu_c145_recycled,Copper C145,Copper,recycled,0.89,39.86,2.21,0.91,0.81,265,0.35
cu_c145_recycled,Copper C145,Copper,recycled,0.85,39.82,2.39,0.93,0.79,985,0.43
cu_c145_recycled,Copper C145,Copper,recycled,0.94,38.35,2.28,0.9,0.84,968,0.52
cu_c145_recycled,Copper C145,Copper,recycled,0.96,42.96,2.23,0.85,0.82,930,0.48
cu_c145_recycled,Copper C145,Copper,recycled,0.89,44.72,2.68,0.88,0.79,716,0.25
cu_c145_recycled,Copper C145,Copper,recycled,0.87,44.14,2.6,0.9,0.78,967,0.48
cu_c145_recycled,Copper C145,Copper,recycled,0.97,42.96,2.17,0.93,0.9,736,0.16
cu_c145_recycled,Copper C145,Copper,recycled,0.85,39.38,2.31,0.93,0.79,293,0.38
cu_c145_recycled,Copper C145,Copper,recycled,0.84,39.69,2.13,0.94,0.79,770,0.21
cu_c145_recycled,Copper C145,Copper,recycled,0.94,44.41,2.36,0.92,0.87,721,0.5
cu_c145_recycled,Copper C145,Copper,recycled,0.86,39.76,2.16,0.89,0.76,414,0.48
cu_c145_recycled,Copper C145,Copper,recycled,0.9,39.17,2.05,0.91,0.82,662,0.52
cu_c145_recycled,Copper C145,Copper,recycled,0.95,43.71,2.26,0.94,0.89,925,0.2
cu_c145_recycled,Copper C145,Copper,recycled,0.82,42.27,2.4,0.95,0.77,288,0.58
cu_c145_recycled,Copper C145,Copper,recycled,0.95,43.48,2.22,0.85,0.81,529,0.29
cu_c145_recycled,Copper C145,Copper,recycled,0.88,38.14,2.2,0.92,0.81,200,0.43
cu_c145_recycled,Copper C145,Copper,recycled,0.97,44.64,2.49,0.92,0.89,411,0.2
cu_c145_recycled,Copper C145,Copper,recycled,0.81,44.82,2.48,0.91,0.74,876,0.31
cu_c145_recycled,Copper C145,Copper,recycled,0.97,39.83,2.26,0.92,0.89,338,0.57
cu_c145_recycled,Copper C145,Copper,recycled,0.93,44.8,2.56,0.87,0.8,682,0.42
cu_c145_recycled,Copper C145,Copper,recycled,0.85,42.56,2.16,0.89,0.76,220,0.51
cu_c145_recycled,Copper C145,Copper,recycled,0.91,39.32,2.18,0.9,0.82,880,0.31
cu_c145_recycled,Copper C145,Copper,recycled,0.95,39.64,2.25,0.93,0.88,658,0.54
cu_c145_recycled,Copper C145,Copper,recycled,0.82,41.64,2.37,0.88,0.72,567,0.32
cu_c145_recycled,Copper C145,Copper,recycled,0.93,40.78,2.4,0.94,0.88,620,0.5
cu_c145_recycled,Copper C145,Copper,recycled,0.96,42.93,2.19,0.88,0.85,910,0.39
cu_c145_recycled,Copper C145,Copper,recycled,0.83,38.31,2.06,0.95,0.79,296,0.41
cu_c145_recycled,Copper C145,Copper,recycled,0.95,41.02,2.16,0.9,0.86,306,0.25
cu_c145_recycled,Copper C145,Copper,recycled,0.83,44.15,2.58,0.87,0.73,692,0.36
cu_c145_recycled,Copper C145,Copper,recycled,0.92,44.9,2.27,0.86,0.79,576,0.4
cu_c145_recycled,Copper C145,Copper,recycled,0.95,41.75,2.1,0.85,0.81,936,0.39
cu_c145_recycled,Copper C145,Copper,recycled,0.97,40.77,2.42,0.88,0.86,368,0.53
cu_c145_recycled,Copper C145,Copper,recycled,0.96,41.28,2.08,0.89,0.85,851,0.21
cu_c145_recycled,Copper C145,Copper,recycled,0.88,43.48,2.53,0.85,0.75,789,0.28
cu_c145_recycled,Copper C145,Copper,recycled,0.85,41.52,2.4,0.88,0.75,518,0.47
cu_c145_recycled,Copper C145,Copper,recycled,0.99,40.97,2.08,0.9,0.89,692,0.21
cu_c145_recycled,Copper C145,Copper,recycled,0.83,39.7,2.34,0.88,0.73,428,0.17
cu_c145_recycled,Copper C145,Copper,recycled,0.89,44.13,2.52,0.9,0.81,495,0.46
cu_c145_recycled,Copper C145,Copper,recycled,0.97,44.54,2.36,0.91,0.88,911,0.42
cu_c145_recycled,Copper C145,Copper,recycled,0.84,38.97,2.07,0.87,0.73,356,0.22
cu_c145_recycled,Copper C145,Copper,recycled,0.94,44.41,2.5,0.89,0.83,307,0.41
cu_c145_recycled,Copper C145,Copper,recycled,0.93,42.69,2.17,0.93,0.87,669,0.39
cu_c145_recycled,Copper C145,Copper,recycled,0.98,42.74,2.18,0.87,0.85,217,0.2
cu_c145_recycled,Copper C145,Copper,recycled,0.94,42.88,2.18,0.91,0.86,463,0.28
cu_c145_recycled,Copper C145,Copper,recycled,0.96,43.34,2.52,0.93,0.89,627,0.37
cu_c145_recycled,Copper C145,Copper,recycled,0.91,41.65,2.15,0.88,0.8,663,0.16
cu_c145_recycled,Copper C145,Copper,recycled,0.97,44.07,2.25,0.88,0.86,242,0.41
cu_c145_recycled,Copper C145,Copper,recycled,0.91,44.16,2.45,0.89,0.81,914,0.46
cu_c145_recycled,Copper C145,Copper,recycled,0.81,42.44,2.2,0.93,0.76,887,0.35
cu_c145_recycled,Copper C145,Copper,recycled,0.93,39.94,2.09,0.88,0.82,502,0.52
cu_c145_recycled,Copper C145,Copper,recycled,0.82,40.38,2.03,0.92,0.76,633,0.55
cu_c145_recycled,Copper C145,Copper,recycled,0.93,43.69,2.55,0.94,0.87,437,0.54
cu_c145_recycled,Copper C145,Copper,recycled,0.83,42.02,2.49,0.85,0.71,910,0.54
cu_c145_recycled,Copper C145,Copper,recycled,0.94,43.58,2.27,0.88,0.83,883,0.3
cu_c145_recycled,Copper C145,Copper,recycled,0.9,39.9,2.37,0.93,0.83,740,0.32
cu_c145_recycled,Copper C145,Copper,recycled,0.83,44.22,2.54,0.87,0.72,739,0.25
cu_c145_recycled,Copper C145,Copper,recycled,0.91,39.19,2.22,0.86,0.78,951,0.21
cu_c145_recycled,Copper C145,Copper,recycled,0.86,40.49,2.35,0.89,0.77,358,0.38
cu_c145_recycled,Copper C145,Copper,recycled,0.89,39.54,2.19,0.89,0.79,820,0.29
cu_c145_recycled,Copper C145,Copper,recycled,0.85,39.61,2.27,0.95,0.81,888,0.46
cu_c145_recycled,Copper C145,Copper,recycled,0.85,44.38,2.31,0.88,0.75,584,0.44
cu_c145_recycled,Copper C145,Copper,recycled,0.85,39.6,2.13,0.86,0.73,257,0.44
cu_c145_recycled,Copper C145,Copper,recycled,0.94,42.66,2.27,0.88,0.83,337,0.5
cu_c145_recycled,Copper C145,Copper,recycled,0.96,38.03,2.08,0.88,0.85,586,0.39
cu_c145_recycled,Copper C145,Copper,recycled,0.96,41.09,2.43,0.91,0.88,712,0.53
cu_c145_recycled,Copper C145,Copper,recycled,0.87,44.4,2.64,0.9,0.78,292,0.18
cu_c145_recycled,Copper C145,Copper,recycled,0.97,39.46,2.27,0.87,0.85,817,0.53
cu_c145_recycled,Copper C145,Copper,recycled,0.91,40.18,2.08,0.94,0.85,246,0.17
cu_c145_recycled,Copper C145,Copper,recycled,0.88,39.75,2.36,0.87,0.77,911,0.42
cu_c145_recycled,Copper C145,Copper,recycled,0.93,43.59,2.22,0.85,0.79,450,0.28
cu_c145_recycled,Copper C145,Copper,recycled,0.89,39.76,1.99,0.85,0.76,616,0.16
cu_c145_recycled,Copper C145,Copper,recycled,0.9,39.26,2.26,0.86,0.78,828,0.16
cu_c145_recycled,Copper C145,Copper,recycled,0.89,43.14,2.21,0.94,0.83,820,0.59
cu_c145_recycled,Copper C145,Copper,recycled,0.92,43.42,2.19,0.94,0.87,312,0.3
cu_c145_recycled,Copper C145,Copper,recycled,0.9,38.93,2.04,0.91,0.82,900,0.31
cu_c145_recycled,Copper C145,Copper,recycled,0.98,40.68,2.11,0.93,0.91,426,0.54
cu_c145_recycled,Copper C145,Copper,recycled,0.83,39.26,2.13,0.93,0.77,394,0.44
cu_c145_recycled,Copper C145,Copper,recycled,0.98,39.39,2.16,0.9,0.89,812,0.21
cu_c145_recycled,Copper C145,Copper,recycled,0.85,39.79,2.36,0.92,0.79,529,0.18
cu_c145_recycled,Copper C145,Copper,recycled,0.9,38.57,2.02,0.91,0.82,437,0.3
cu_c145_recycled,Copper C145,Copper,recycled,0.82,38.43,1.98,0.89,0.73,422,0.37
cu_c145_recycled,Copper C145,Copper,recycled,0.97,44.54,2.54,0.9,0.88,596,0.41
cu_c145_recycled,Copper C145,Copper,recycled,0.88,39.92,2.22,0.93,0.82,985,0.28
cu_c145_recycled,Copper C145,Copper,recycled,0.82,40.53,2.11,0.87,0.71,541,0.57
cu_c145_recycled,Copper C145,Copper,recycled,0.99,39.74,2.19,0.94,0.93,501,0.4
cu_c145_recycled,Copper C145,Copper,recycled,0.94,42.29,2.32,0.88,0.82,392,0.56
cu_c145_recycled,Copper C145,Copper,recycled,0.81,38.93,2.25,0.91,0.74,710,0.44
cu_c145_recycled,Copper C145,Copper,recycled,0.85,39.8,2.33,0.91,0.78,493,0.31
cu_c145_recycled,Copper C145,Copper,recycled,0.91,43.61,2.47,0.88,0.8,887,0.24
cu_c145_recycled,Copper C145,Copper,recycled,0.89,40.95,2.14,0.94,0.83,752,0.47
cu_c145_recycled,Copper C145,Copper,recycled,0.91,38.61,2.0,0.88,0.8,601,0.51
cu_c145_recycled,Copper C145,Copper,recycled,0.81,39.14,2.15,0.85,0.69,542,0.38
cu_c145_recycled,Copper C145,Copper,recycled,0.86,42.21,2.13,0.93,0.8,892,0.57
cu_c145_recycled,Copper C145,Copper,recycled,0.94,38.69,2.0,0.9,0.84,378,0.29
cu_c145_recycled,Copper C145,Copper,recycled,0.87,44.08,2.29,0.91,0.79,685,0.33
cu_c145_recycled,Copper C145,Copper,recycled,0.83,44.68,2.41,0.86,0.72,806,0.4
cu_c145_recycled,Copper C145,Copper,recycled,0.9,43.33,2.18,0.95,0.86,795,0.15
cu_c145_recycled,Copper C145,Copper,recycled,0.96,41.41,2.14,0.87,0.83,382,0.31
cu_c145_recycled,Copper C145,Copper,recycled,0.93,41.62,2.45,0.93,0.86,813,0.22
cu_c145_recycled,Copper C145,Copper,recycled,0.95,44.85,2.34,0.86,0.81,529,0.47
cu_c145_recycled,Copper C145,Copper,recycled,0.84,42.82,2.45,0.93,0.79,965,0.18
cu_c145_recycled,Copper C145,Copper,recycled,0.95,43.2,2.46,0.89,0.85,401,0.15
cu_c145_recycled,Copper C145,Copper,recycled,0.91,44.03,2.51,0.89,0.81,712,0.32
cu_c145_recycled,Copper C145,Copper,recycled,0.94,41.95,2.39,0.93,0.88,498,0.39
cu_c145_recycled,Copper C145,Copper,recycled,0.93,38.83,2.29,0.9,0.84,525,0.23
cu_c145_recycled,Copper C145,Copper,recycled,0.98,44.31,2.42,0.88,0.86,715,0.21
cu_c145_recycled,Copper C145,Copper,recycled,0.81,41.17,2.1,0.91,0.74,358,0.21
cu_c145_recycled,Copper C145,Copper,recycled,0.94,41.99,2.38,0.89,0.84,545,0.35
cu_c145_recycled,Copper C145,Copper,recycled,0.89,40.1,2.38,0.94,0.84,501,0.32
cu_c145_recycled,Copper C145,Copper,recycled,0.94,40.79,2.39,0.92,0.86,892,0.35
cu_c145_recycled,Copper C145,Copper,recycled,0.94,39.19,2.12,0.89,0.84,389,0.55
cu_c145_recycled,Copper C145,Copper,recycled,0.98,40.98,2.21,0.9,0.88,637,0.3
cu_c145_recycled,Copper C145,Copper,recycled,0.83,41.99,2.22,0.92,0.76,361,0.4
cu_c145_recycled,Copper C145,Copper,recycled,0.84,41.17,2.23,0.95,0.8,348,0.43
cu_c145_recycled,Copper C145,Copper,recycled,0.89,44.31,2.46,0.89,0.8,612,0.35
cu_c145_recycled,Copper C145,Copper,recycled,0.91,43.57,2.34,0.89,0.82,323,0.4
cu_c145_recycled,Copper C145,Copper,recycled,0.89,42.48,2.16,0.92,0.82,333,0.49
cu_c145_recycled,Copper C145,Copper,recycled,0.96,38.34,2.14,0.85,0.82,916,0.28
cu_c145_recycled,Copper C145,Copper,recycled,0.99,44.95,2.63,0.9,0.89,970,0.35
cu_c145_recycled,Copper C145,Copper,recycled,0.91,38.82,2.3,0.94,0.85,712,0.49
cu_c145_recycled,Copper C145,Copper,recycled,0.92,41.07,2.27,0.85,0.78,367,0.55
cu_c145_recycled,Copper C145,Copper,recycled,0.87,39.97,2.09,0.91,0.79,587,0.23
cu_c145_recycled,Copper C145,Copper,recycled,0.96,38.62,2.15,0.85,0.82,323,0.29
cu_c145_recycled,Copper C145,Copper,recycled,0.95,43.63,2.41,0.89,0.84,489,0.34
cu_c145_recycled,Copper C145,Copper,recycled,0.86,40.62,2.38,0.87,0.75,730,0.16
cu_c145_recycled,Copper C145,Copper,recycled,0.99,44.62,2.47,0.9,0.89,994,0.38
cu_c145_recycled,Copper C145,Copper,recycled,0.88,40.49,2.17,0.94,0.83,215,0.3
cu_c145_recycled,Copper C145,Copper,recycled,0.88,42.04,2.2,0.92,0.81,308,0.35
cu_c145_recycled,Copper C145,Copper,recycled,0.98,42.37,2.44,0.92,0.91,902,0.54
cu_c145_recycled,Copper C145,Copper,recycled,0.99,38.4,2.27,0.92,0.91,408,0.37
cu_c145_recycled,Copper C145,Copper,recycled,0.81,38.45,1.97,0.9,0.73,759,0.2
cu_c145_recycled,Copper C145,Copper,recycled,0.83,38.88,2.07,0.86,0.72,600,0.48
cu_c145_recycled,Copper C145,Copper,recycled,0.97,40.1,2.32,0.89,0.87,698,0.41
cu_c145_recycled,Copper C145,Copper,recycled,0.84,41.4,2.2,0.94,0.79,763,0.16
cu_c145_recycled,Copper C145,Copper,recycled,0.94,40.33,2.05,0.87,0.82,394,0.4
cu_c145_recycled,Copper C145,Copper,recycled,0.81,44.64,2.29,0.93,0.75,336,0.3
cu_c145_recycled,Copper C145,Copper,recycled,0.91,40.24,2.03,0.91,0.82,820,0.32
cu_c145_recycled,Copper C145,Copper,recycled,0.82,38.85,2.22,0.87,0.71,278,0.44
